customer_country,customer_customer_id,event_day,event_hour,event_id,event_month,event_time,event_year,order_basket_value,order_channel,order_device,order_discount,order_id,order_is_returned,order_main_category,order_n_items,order_order_total,order_shipping_fee,price_average_per_item
IT,CUST-0475,19,21,8fb49267-7ba4-4af8-8776-5d5f5fd6f543,1,2026-01-19 21:54:11.777694+00:00,2026,479.97,ads,mobile,0.0,ORD-03071,False,beauty,8,479.97,0.0,59.99625
DE,CUST-0497,19,21,64e8d9fd-b485-4335-83b0-4ef530c16783,1,2026-01-19 21:45:04.823269+00:00,2026,194.2,direct,mobile,0.0,ORD-00256,False,home,2,194.2,0.0,97.1
DE,CUST-0053,19,21,999ffc99-cc08-4603-aca5-e73d39349029,1,2026-01-19 21:36:11.749480+00:00,2026,27.21,seo,mobile,20.98,ORD-03016,True,sports,3,9.52,3.29,9.07
ES,CUST-0358,19,21,26819cf3-dcff-4e0b-9146-6854c1f0b347,1,2026-01-19 21:34:04.817011+00:00,2026,384.23,affiliate,mobile,19.07,ORD-04623,False,electronics,8,365.16,0.0,48.02875
BE,CUST-0014,19,21,799dfb40-68dd-4cea-91df-3938d617f8ad,1,2026-01-19 21:29:04.799106+00:00,2026,205.34,seo,desktop,0.0,ORD-04822,False,home,2,205.34,0.0,102.67
DE,CUST-0484,19,21,48038722-dfb4-4822-889a-e4418133570b,1,2026-01-19 21:29:02.446297+00:00,2026,434.42,seo,desktop,0.0,ORD-00551,False,home,6,434.42,0.0,72.40333333333334
ES,CUST-0203,19,21,fb609df1-27c6-4462-b0b9-8e085ffbf38d,1,2026-01-19 21:28:02.449095+00:00,2026,424.73,ads,desktop,29.11,ORD-01518,True,fashion,2,395.62,0.0,212.365
BE,CUST-0454,19,21,79d3ecfd-723f-4216-8e13-a6bb4f4b59e2,1,2026-01-19 21:24:11.816124+00:00,2026,484.98,ads,desktop,5.17,ORD-01995,False,sports,6,479.81,0.0,80.83
BE,CUST-0461,19,21,95c36bb8-c1cc-45b8-a73b-424376e9e571,1,2026-01-19 21:24:02.386032+00:00,2026,236.12,ads,tablet,0.0,ORD-02782,False,beauty,3,236.12,0.0,78.70666666666666
FR,CUST-0225,19,21,07a49d29-a4a0-4e40-aaf7-91ac7bd52985,1,2026-01-19 21:22:11.757334+00:00,2026,338.77,seo,mobile,0.0,ORD-02367,True,electronics,5,338.77,0.0,67.75399999999999
DE,CUST-0023,19,21,6b49ea96-7fe1-4e6e-8be2-59e1bb9e56e2,1,2026-01-19 21:21:11.786907+00:00,2026,394.4,seo,tablet,7.51,ORD-03850,False,fashion,3,386.89,0.0,131.46666666666667
FR,CUST-0436,19,21,1844deb2-e9bd-4312-9cb4-3b41dda2cf0d,1,2026-01-19 21:20:02.375030+00:00,2026,300.55,ads,tablet,0.0,ORD-01294,False,home,8,300.55,0.0,37.56875
FR,CUST-0186,19,21,a3ebe02e-9c12-4700-866c-822a5d73863b,1,2026-01-19 21:19:11.796919+00:00,2026,161.74,direct,tablet,0.0,ORD-03501,False,sports,2,161.74,0.0,80.87
BE,CUST-0023,19,21,9e0e883f-9519-4347-9b1a-261f7827f5b0,1,2026-01-19 21:19:04.789733+00:00,2026,347.86,ads,mobile,0.0,ORD-04339,False,electronics,8,347.86,0.0,43.4825
ES,CUST-0266,19,21,0559d7a2-a5ab-4244-9871-cda8a8331458,1,2026-01-19 21:18:04.860223+00:00,2026,403.95,direct,desktop,0.0,ORD-04167,False,electronics,1,403.95,0.0,403.95
ES,CUST-0270,19,21,f4c009dd-5623-4170-972d-46bf6f5c24c0,1,2026-01-19 21:06:02.376607+00:00,2026,129.73,direct,mobile,4.48,ORD-01526,True,home,1,125.25,0.0,129.73
FR,CUST-0369,19,20,0c0a5cf6-60ae-40cf-8255-b9a843537594,1,2026-01-19 20:59:11.747037+00:00,2026,25.11,affiliate,desktop,0.0,ORD-01899,False,home,1,31.47,6.36,25.11
IT,CUST-0027,19,20,d26fcfa2-b0ec-46f2-a4e4-7cade127cbd1,1,2026-01-19 20:52:02.428491+00:00,2026,139.9,ads,tablet,0.0,ORD-02655,True,beauty,7,139.9,0.0,19.985714285714288
FR,CUST-0493,19,20,eddeb1da-241d-49af-8b0a-978810d71da6,1,2026-01-19 20:44:04.852701+00:00,2026,382.03,affiliate,mobile,0.0,ORD-03492,False,fashion,5,382.03,0.0,76.40599999999999
IT,CUST-0178,19,20,22beb30e-8b4c-49d4-bc96-d175308d540e,1,2026-01-19 20:43:04.827122+00:00,2026,229.89,affiliate,tablet,0.0,ORD-00352,False,sports,2,229.89,0.0,114.945
DE,CUST-0404,19,20,880e4ae5-377c-434c-b340-e1edcaf55540,1,2026-01-19 20:33:02.406318+00:00,2026,423.42,seo,tablet,0.0,ORD-02858,False,beauty,1,423.42,0.0,423.42
DE,CUST-0271,19,20,033e29a4-2999-4083-a67a-039cf99a7ab5,1,2026-01-19 20:28:04.802454+00:00,2026,263.25,affiliate,desktop,0.0,ORD-00191,False,beauty,8,263.25,0.0,32.90625
DE,CUST-0113,19,20,c4c12fb7-88be-4f9d-a0bf-63a24eb7bc07,1,2026-01-19 20:23:11.790495+00:00,2026,189.71,affiliate,mobile,0.0,ORD-04895,False,home,3,189.71,0.0,63.23666666666667
BE,CUST-0218,19,20,7c707ba4-feac-41a1-a8ea-3e32a58ffe4c,1,2026-01-19 20:23:04.820675+00:00,2026,210.18,direct,desktop,22.97,ORD-04466,True,sports,4,187.21,0.0,52.545
FR,CUST-0319,19,20,333f497c-8702-43d0-a372-cf0a902058d3,1,2026-01-19 20:17:11.805782+00:00,2026,387.2,email,tablet,0.0,ORD-02189,True,home,5,387.2,0.0,77.44
FR,CUST-0452,19,20,3f6e0f64-3e56-4e37-b069-46d9d90e000d,1,2026-01-19 20:06:02.440989+00:00,2026,271.29,email,mobile,18.17,ORD-00320,False,home,7,253.12,0.0,38.75571428571429
FR,CUST-0508,19,19,8d092a0b-4054-4325-8ae2-2c7d51bfa6d6,1,2026-01-19 19:59:02.444449+00:00,2026,229.86,direct,mobile,29.72,ORD-03588,False,sports,4,200.14,0.0,57.465
FR,CUST-0097,19,19,9a467853-c4a5-41c1-86c7-925adc7ee1bc,1,2026-01-19 19:57:11.822800+00:00,2026,221.78,seo,mobile,0.0,ORD-02980,False,electronics,5,221.78,0.0,44.356
DE,CUST-0458,19,19,fc18521c-3207-4acf-a95d-3dcaecb0d1e4,1,2026-01-19 19:57:04.840711+00:00,2026,147.34,ads,mobile,0.0,ORD-03876,False,electronics,7,147.34,0.0,21.048571428571428
FR,CUST-0093,19,19,be0715c7-be07-4f15-b973-bae54c9a8234,1,2026-01-19 19:48:04.817822+00:00,2026,423.21,email,tablet,0.0,ORD-04441,False,beauty,6,423.21,0.0,70.535
FR,CUST-0348,19,19,6042ae85-2e01-4242-9738-8368c6ab523f,1,2026-01-19 19:47:04.796022+00:00,2026,288.99,ads,desktop,0.0,ORD-04532,True,fashion,1,288.99,0.0,288.99
ES,CUST-0194,19,19,7e84431b-3788-4107-8667-f7776750646e,1,2026-01-19 19:37:04.857576+00:00,2026,391.8,seo,mobile,22.93,ORD-03930,False,home,8,368.87,0.0,48.975
IT,CUST-0591,19,19,3f0fbaef-263e-4103-9330-1d27a5258b62,1,2026-01-19 19:36:02.468324+00:00,2026,44.14,ads,mobile,0.0,ORD-03770,False,fashion,6,52.49,8.35,7.3566666666666665
ES,CUST-0574,19,19,ab1bbc58-7352-43fe-8704-f0b45d3a3fbc,1,2026-01-19 19:36:02.453962+00:00,2026,36.18,direct,desktop,7.8100000000000005,ORD-00908,False,electronics,3,30.97,2.6,12.06
IT,CUST-0442,19,19,343ddc43-80a3-4bf5-9ba9-1a8dbcf97545,1,2026-01-19 19:35:02.375108+00:00,2026,86.9,ads,mobile,0.0,ORD-03185,False,home,6,86.9,0.0,14.483333333333334
DE,CUST-0052,19,19,ae9712d8-ff4c-4ffa-979d-14604081f531,1,2026-01-19 19:29:04.832736+00:00,2026,137.27,ads,desktop,0.0,ORD-04791,False,sports,4,137.27,0.0,34.3175
FR,CUST-0314,19,19,f61bf8ac-4188-4650-983a-299c4d92f921,1,2026-01-19 19:22:02.445439+00:00,2026,476.19,ads,mobile,7.76,ORD-02162,False,beauty,1,468.43,0.0,476.19
FR,CUST-0499,19,19,8630a0af-8bb9-4a0e-898f-140dc7dd6f35,1,2026-01-19 19:11:04.832165+00:00,2026,293.72,email,mobile,0.0,ORD-03530,False,electronics,2,293.72,0.0,146.86
DE,CUST-0309,19,19,cf4655ff-8f27-493c-b019-ec83c0495dbc,1,2026-01-19 19:09:02.449282+00:00,2026,190.5,email,tablet,0.0,ORD-01870,False,home,8,190.5,0.0,23.8125
BE,CUST-0160,19,19,f625ffb9-cc8a-4823-9f49-78a3c0fbe575,1,2026-01-19 19:06:11.790416+00:00,2026,462.81,ads,tablet,7.34,ORD-00517,False,fashion,7,455.47,0.0,66.11571428571429
BE,CUST-0074,19,18,a178934a-d1df-49e3-8d5b-86f9f7e418c0,1,2026-01-19 18:55:04.868417+00:00,2026,285.16,direct,tablet,10.29,ORD-01778,False,beauty,3,274.87,0.0,95.05333333333334
IT,CUST-0332,19,18,f4eecf06-743a-4a75-81eb-b2d2ce158696,1,2026-01-19 18:54:04.787353+00:00,2026,275.04,seo,tablet,0.0,ORD-00307,False,home,4,275.04,0.0,68.76
FR,CUST-0263,19,18,7af75fa3-6d38-4ed6-82ac-9e59b917afd3,1,2026-01-19 18:53:11.785172+00:00,2026,129.61,direct,desktop,17.5,ORD-04056,False,electronics,8,112.11,0.0,16.20125
IT,CUST-0295,19,18,0391304e-4ee5-4bd2-a529-7f1888562389,1,2026-01-19 18:50:04.836773+00:00,2026,449.93,ads,tablet,12.43,ORD-00119,False,fashion,7,437.5,0.0,64.27571428571429
ES,CUST-0101,19,18,ee9e0c3c-b95c-45d7-aca8-30ac397de77a,1,2026-01-19 18:50:02.363681+00:00,2026,380.52,seo,desktop,0.0,ORD-02163,False,fashion,6,380.52,0.0,63.419999999999995
ES,CUST-0157,19,18,a5651f0b-181d-47c2-a17c-c80c9e9a5acf,1,2026-01-19 18:48:11.792511+00:00,2026,385.99,email,desktop,12.81,ORD-03937,False,sports,2,373.18,0.0,192.995
FR,CUST-0238,19,18,c6464f6f-fd2b-423f-81bd-98c6661e4009,1,2026-01-19 18:46:11.811299+00:00,2026,304.85,seo,tablet,0.0,ORD-03827,False,sports,5,304.85,0.0,60.970000000000006
FR,CUST-0099,19,18,8905ae9b-fa2b-4c47-bae5-ed87d1880764,1,2026-01-19 18:46:02.378850+00:00,2026,218.15,direct,mobile,0.0,ORD-03629,False,beauty,4,218.15,0.0,54.5375
BE,CUST-0102,19,18,6adcd158-8f31-4943-b399-6e3364fa2394,1,2026-01-19 18:45:02.448811+00:00,2026,199.35,ads,mobile,0.0,ORD-01009,False,beauty,4,199.35,0.0,49.8375
FR,CUST-0135,19,18,d9550595-312d-4d60-8b8a-c405948519c9,1,2026-01-19 18:44:02.405044+00:00,2026,64.8,seo,mobile,4.95,ORD-02229,True,beauty,2,68.82,8.97,32.4
FR,CUST-0375,19,18,cdbd19f2-b6fd-4766-b20e-a666e2727fd7,1,2026-01-19 18:40:02.412436+00:00,2026,261.27,affiliate,mobile,5.12,ORD-03306,False,electronics,8,256.15,0.0,32.65875
FR,CUST-0169,19,18,b0848f81-090c-4497-b3b9-9edb25f08596,1,2026-01-19 18:39:04.868601+00:00,2026,60.44,ads,tablet,17.87,ORD-04666,True,home,8,45.2,2.63,7.555
IT,CUST-0164,19,18,bbc6341c-aae5-4814-99b9-ba1731c78da4,1,2026-01-19 18:35:02.432210+00:00,2026,135.25,email,mobile,0.0,ORD-00616,False,beauty,8,135.25,0.0,16.90625
DE,CUST-0161,19,18,aa955e00-a9a1-4f30-8d49-e8526ef74aef,1,2026-01-19 18:25:11.782380+00:00,2026,414.41,affiliate,tablet,10.18,ORD-03278,False,beauty,7,404.23,0.0,59.20142857142857
BE,CUST-0018,19,18,e8ed6f54-2831-4e69-a7ef-27f94725162a,1,2026-01-19 18:22:04.859530+00:00,2026,230.1,direct,tablet,0.0,ORD-04117,False,electronics,8,230.1,0.0,28.7625
DE,CUST-0302,19,18,f4600fc2-b88b-4d1f-ab24-9ff0f771446e,1,2026-01-19 18:20:02.437458+00:00,2026,167.96,ads,desktop,29.26,ORD-04093,False,electronics,7,138.7,0.0,23.994285714285716
IT,CUST-0314,19,18,6bd1838b-459e-48be-afad-88e970e7f761,1,2026-01-19 18:14:02.448613+00:00,2026,481.25,email,desktop,29.44,ORD-03163,False,home,2,451.81,0.0,240.625
ES,CUST-0212,19,18,f84846eb-cac2-4f83-99a7-bc03d984c4dc,1,2026-01-19 18:10:04.788536+00:00,2026,243.94,email,mobile,10.04,ORD-04879,True,beauty,3,233.9,0.0,81.31333333333333
ES,CUST-0268,19,18,b738ff2c-8949-49af-bf36-0c3509031ba8,1,2026-01-19 18:08:02.465727+00:00,2026,479.45,affiliate,mobile,15.37,ORD-02716,True,fashion,5,464.08,0.0,95.89
ES,CUST-0547,19,18,69c9610d-4450-4002-a468-a6d89a359ae5,1,2026-01-19 18:03:02.429669+00:00,2026,479.94,direct,mobile,5.16,ORD-03143,False,home,6,474.78,0.0,79.99
ES,CUST-0566,19,18,90f4bd8d-2299-49be-887c-8f8676c7ab4c,1,2026-01-19 18:00:04.821488+00:00,2026,397.81,direct,mobile,0.0,ORD-02041,False,beauty,3,397.81,0.0,132.60333333333332
ES,CUST-0365,19,17,b2e637f2-4e0e-4813-b2ad-fc3903a2ecad,1,2026-01-19 17:57:02.402447+00:00,2026,321.34,ads,tablet,17.0,ORD-02606,False,electronics,8,304.34,0.0,40.1675
FR,CUST-0220,19,17,5535e095-7e79-4c93-ac07-937772e4c2a0,1,2026-01-19 17:54:02.446512+00:00,2026,376.44,direct,tablet,0.0,ORD-01592,False,fashion,1,376.44,0.0,376.44
ES,CUST-0234,19,17,d01d55b5-c4af-4906-aa0d-77a48c73a2aa,1,2026-01-19 17:48:02.461854+00:00,2026,146.72,email,desktop,6.67,ORD-03097,False,sports,2,140.05,0.0,73.36
DE,CUST-0566,19,17,3fbff53c-9d39-4008-a5fe-3d9e34dc2743,1,2026-01-19 17:46:11.762921+00:00,2026,391.72,direct,mobile,0.0,ORD-02919,False,fashion,7,391.72,0.0,55.96
FR,CUST-0221,19,17,0c57068e-e7e9-4645-8780-55b9b1e079fe,1,2026-01-19 17:40:02.430863+00:00,2026,257.43,direct,desktop,0.0,ORD-04419,False,fashion,3,257.43,0.0,85.81
IT,CUST-0421,19,17,b024485f-1dcc-4e02-be8a-da9d5ee3f0b4,1,2026-01-19 17:38:11.798499+00:00,2026,70.95,seo,desktop,0.0,ORD-03030,False,electronics,8,79.4,8.45,8.86875
DE,CUST-0085,19,17,873c3b4a-3489-4e66-bb7d-b89475856b68,1,2026-01-19 17:37:11.791369+00:00,2026,214.83,ads,tablet,0.0,ORD-00636,False,beauty,3,214.83,0.0,71.61
IT,CUST-0261,19,17,8d6925f4-770e-4ac3-a291-cf78155884a4,1,2026-01-19 17:34:04.854866+00:00,2026,427.66,seo,tablet,0.0,ORD-02244,False,fashion,5,427.66,0.0,85.53200000000001
BE,CUST-0100,19,17,f313b589-0338-44f5-a6e2-68e4f3ac78e8,1,2026-01-19 17:32:02.447889+00:00,2026,187.78,email,mobile,13.0,ORD-03230,False,sports,3,174.78,0.0,62.593333333333334
IT,CUST-0210,19,17,0d3a121e-d54b-41a1-a381-97ef2fa0913b,1,2026-01-19 17:30:04.837371+00:00,2026,483.11,ads,mobile,0.0,ORD-04979,True,beauty,3,483.11,0.0,161.03666666666666
DE,CUST-0593,19,17,fa04d35a-5586-4dff-8909-af5052ecdd2e,1,2026-01-19 17:25:02.424715+00:00,2026,385.83,email,tablet,29.35,ORD-03606,False,home,1,356.48,0.0,385.83
FR,CUST-0066,19,17,fc401e75-8e80-44ff-8eef-a24f1fd071b4,1,2026-01-19 17:24:02.426922+00:00,2026,226.87,ads,desktop,0.0,ORD-04283,True,home,2,226.87,0.0,113.435
IT,CUST-0345,19,17,416ae5c1-3576-4d10-b2a9-f604eae759e4,1,2026-01-19 17:16:04.851370+00:00,2026,466.53,direct,tablet,0.0,ORD-01611,False,fashion,2,466.53,0.0,233.265
FR,CUST-0379,19,17,6268b4d3-c35b-415b-b285-ffd7cd1a9dca,1,2026-01-19 17:12:02.451805+00:00,2026,51.13,affiliate,desktop,0.0,ORD-04397,False,beauty,2,59.23,8.1,25.565
BE,CUST-0500,19,17,761f1359-4a83-4816-aa30-1bd714c6cd22,1,2026-01-19 17:09:04.865171+00:00,2026,119.98,seo,tablet,0.0,ORD-02628,False,electronics,5,119.98,0.0,23.996000000000002
BE,CUST-0418,19,17,79b688ed-20cc-4e0d-a00b-d328a4e0f1db,1,2026-01-19 17:09:04.797374+00:00,2026,474.97,affiliate,mobile,0.0,ORD-00953,False,fashion,5,474.97,0.0,94.994
ES,CUST-0356,19,17,1e0f0c3e-127e-4879-b9a4-5fc6c4df67e8,1,2026-01-19 17:03:11.775397+00:00,2026,252.31,email,tablet,0.0,ORD-04033,False,sports,6,252.31,0.0,42.05166666666667
BE,CUST-0006,19,16,d3769b4c-3e4d-42ff-aa7f-1f4876ccd598,1,2026-01-19 16:57:02.417894+00:00,2026,139.62,direct,mobile,18.1,ORD-02965,False,electronics,2,121.52,0.0,69.81
DE,CUST-0185,19,16,54abd86b-fb99-4d6e-a7a3-aec0c2a0fe38,1,2026-01-19 16:56:02.429105+00:00,2026,432.23,email,tablet,0.0,ORD-02431,False,home,1,432.23,0.0,432.23
DE,CUST-0064,19,16,17aababc-7c08-4043-8156-f92123d25168,1,2026-01-19 16:50:02.463310+00:00,2026,83.02,affiliate,mobile,7.76,ORD-01152,False,beauty,1,75.26,0.0,83.02
BE,CUST-0457,19,16,5cc8a252-27c1-4a2e-9ae7-7a034cf91d63,1,2026-01-19 16:49:04.820397+00:00,2026,49.52,seo,mobile,0.0,ORD-00711,False,sports,2,56.24,6.72,24.76
ES,CUST-0117,19,16,87d46992-9351-47fa-a034-532ebb238c5b,1,2026-01-19 16:46:04.804432+00:00,2026,113.85,email,tablet,19.22,ORD-03566,True,fashion,3,94.63,0.0,37.949999999999996
BE,CUST-0405,19,16,6a978cf2-7a2b-4bcd-98bf-cb8dcd18ce6c,1,2026-01-19 16:44:04.842980+00:00,2026,255.19,ads,desktop,0.0,ORD-00787,True,electronics,5,255.19,0.0,51.038
BE,CUST-0338,19,16,9576b357-2f5b-4da5-9124-62a4e9e83ca1,1,2026-01-19 16:43:11.823466+00:00,2026,212.21,affiliate,tablet,6.54,ORD-01042,False,fashion,3,205.67,0.0,70.73666666666666
ES,CUST-0125,19,16,83255af3-d576-45bf-8a34-fdcdfae6ac9f,1,2026-01-19 16:43:11.813615+00:00,2026,96.09,ads,mobile,0.0,ORD-04679,False,beauty,4,96.09,0.0,24.0225
ES,CUST-0139,19,16,7e09646c-e204-4269-b2d1-16cdff268542,1,2026-01-19 16:42:11.816995+00:00,2026,96.99,ads,tablet,0.0,ORD-03042,False,sports,5,96.99,0.0,19.398
ES,CUST-0306,19,16,891f1033-33e3-48a3-8de6-a332af43b41f,1,2026-01-19 16:42:02.435379+00:00,2026,302.34,ads,mobile,20.12,ORD-01988,False,home,4,282.22,0.0,75.585
DE,CUST-0115,19,16,54ae95a7-d30b-4709-ab41-bc70d7ef3917,1,2026-01-19 16:34:02.363194+00:00,2026,331.23,affiliate,mobile,7.58,ORD-04073,False,beauty,1,323.65,0.0,331.23
DE,CUST-0037,19,16,a17aa1b7-d796-449e-9ac5-a61e50b69e4a,1,2026-01-19 16:33:04.809809+00:00,2026,210.69,direct,desktop,22.4,ORD-03973,False,sports,1,188.29,0.0,210.69
BE,CUST-0078,19,16,d1ebc24a-4932-4077-9017-cd949ae9e340,1,2026-01-19 16:29:11.795607+00:00,2026,40.61,email,desktop,0.0,ORD-04968,False,electronics,4,48.31,7.7,10.1525
FR,CUST-0022,19,16,92161281-ebbf-4bcd-bd06-095d14215a1c,1,2026-01-19 16:28:11.814188+00:00,2026,278.16,affiliate,tablet,10.91,ORD-02662,False,sports,5,267.25,0.0,55.632000000000005
ES,CUST-0032,19,16,9a0368fa-9a33-41f6-b052-eb30b8e8d779,1,2026-01-19 16:24:02.409166+00:00,2026,412.47,direct,desktop,0.0,ORD-01542,False,fashion,3,412.47,0.0,137.49
FR,CUST-0264,19,16,8c9f2c01-20a4-4a65-a785-4a0777188b5d,1,2026-01-19 16:23:04.797600+00:00,2026,232.33,email,desktop,0.0,ORD-01063,False,sports,2,232.33,0.0,116.165
IT,CUST-0541,19,16,625103d7-bce4-4f37-9d3f-f5011972e146,1,2026-01-19 16:18:02.374918+00:00,2026,409.0,ads,tablet,4.57,ORD-01796,False,sports,2,404.43,0.0,204.5
IT,CUST-0032,19,16,44e9fc50-27fb-4d0a-bc5b-0743ab51f6ad,1,2026-01-19 16:17:04.857044+00:00,2026,20.5,direct,desktop,0.0,ORD-01065,False,electronics,2,26.21,5.71,10.25
ES,CUST-0249,19,16,a759f353-c4ad-49cd-a2d7-c41d7991b328,1,2026-01-19 16:17:02.424733+00:00,2026,19.58,ads,tablet,0.0,ORD-00539,False,sports,4,24.66,5.08,4.895
BE,CUST-0557,19,16,921fc8b6-9214-4c3b-950e-21fc0e821ae6,1,2026-01-19 16:13:11.744834+00:00,2026,290.36,ads,tablet,0.0,ORD-03444,False,electronics,7,290.36,0.0,41.480000000000004
DE,CUST-0169,19,16,c0acb180-f266-477c-8691-05d861718b86,1,2026-01-19 16:13:02.398797+00:00,2026,54.84,ads,desktop,0.0,ORD-04543,False,sports,5,59.8,4.96,10.968
BE,CUST-0379,19,16,833280d2-6521-4cbb-bccf-42ec3d6f98e3,1,2026-01-19 16:11:02.397250+00:00,2026,328.93,affiliate,desktop,23.65,ORD-01462,False,sports,4,305.28,0.0,82.2325
IT,CUST-0143,19,16,4d2cd1c4-8574-426c-9581-87bcdc8c81cc,1,2026-01-19 16:09:02.417250+00:00,2026,362.81,email,tablet,27.83,ORD-02294,False,electronics,6,334.98,0.0,60.468333333333334
FR,CUST-0168,19,16,48695b35-8870-4bc4-a02f-a592a93dccce,1,2026-01-19 16:08:02.461412+00:00,2026,126.38,affiliate,tablet,0.0,ORD-01589,False,sports,6,126.38,0.0,21.063333333333333
IT,CUST-0076,19,16,965b486f-9be2-49a5-859c-91d6bd30c79d,1,2026-01-19 16:06:04.796811+00:00,2026,375.81,affiliate,desktop,0.0,ORD-02699,True,sports,7,375.81,0.0,53.68714285714286
ES,CUST-0375,19,15,ff7fa4cd-1a66-45cf-9b84-9335c8ba8ffe,1,2026-01-19 15:58:02.407133+00:00,2026,101.66,ads,mobile,28.54,ORD-00486,False,home,4,73.12,0.0,25.415
IT,CUST-0015,19,15,4cda8c5d-fad3-43fd-988c-e4de858c15b0,1,2026-01-19 15:57:02.441705+00:00,2026,186.18,direct,desktop,0.0,ORD-03182,False,sports,2,186.18,0.0,93.09
DE,CUST-0490,19,15,7c101ec4-c85b-4163-aff1-ce78f16f55c3,1,2026-01-19 15:54:11.808939+00:00,2026,455.79,seo,desktop,0.0,ORD-03926,False,home,8,455.79,0.0,56.97375
BE,CUST-0205,19,15,0bbaf172-090e-40de-9c64-741238da1a6f,1,2026-01-19 15:45:02.373300+00:00,2026,115.88,direct,mobile,0.0,ORD-01415,False,sports,5,115.88,0.0,23.176
BE,CUST-0012,19,15,4c99c8eb-c5ec-4e7c-ae1e-aba2069128a9,1,2026-01-19 15:42:11.797664+00:00,2026,195.11,seo,desktop,0.0,ORD-00978,False,electronics,6,195.11,0.0,32.51833333333334
BE,CUST-0587,19,15,abd96b1d-3361-454e-a651-4d3ed18f81e2,1,2026-01-19 15:31:02.401669+00:00,2026,159.92,affiliate,mobile,0.0,ORD-04297,False,beauty,7,159.92,0.0,22.845714285714283
FR,CUST-0215,19,15,e409f7c0-fdf8-419e-bbc9-f71cd7da4994,1,2026-01-19 15:24:11.772697+00:00,2026,17.82,ads,tablet,0.0,ORD-00351,False,electronics,5,25.23,7.41,3.564
ES,CUST-0158,19,15,4c0b4766-5eb9-46cd-a49c-dbf1f6ab0c09,1,2026-01-19 15:22:02.406843+00:00,2026,57.79,seo,mobile,0.0,ORD-00587,True,beauty,3,62.23,4.44,19.263333333333332
ES,CUST-0334,19,15,25ea46fa-c995-43d7-9641-4ced89121997,1,2026-01-19 15:13:04.855588+00:00,2026,347.48,email,desktop,0.0,ORD-04567,False,electronics,2,347.48,0.0,173.74
BE,CUST-0440,19,15,51ded34b-f7a7-4a91-9c81-d138b0cc8130,1,2026-01-19 15:11:04.860465+00:00,2026,156.78,ads,tablet,0.0,ORD-03818,False,home,3,156.78,0.0,52.26
IT,CUST-0002,19,15,05e58f96-b08b-4e65-9b13-075523a10a0b,1,2026-01-19 15:10:11.823174+00:00,2026,260.42,ads,tablet,0.0,ORD-02794,False,fashion,5,260.42,0.0,52.084
IT,CUST-0052,19,15,4abf7d56-8531-46c5-b921-e55af95f1269,1,2026-01-19 15:00:02.456745+00:00,2026,196.19,ads,desktop,0.0,ORD-03729,False,sports,7,196.19,0.0,28.027142857142856
IT,CUST-0264,19,15,ce7c39b9-fa79-410f-afd9-7bfc3ea5759f,1,2026-01-19 15:00:02.439296+00:00,2026,199.14,email,desktop,0.0,ORD-03722,False,sports,2,199.14,0.0,99.57
DE,CUST-0592,19,14,2ba031c0-9957-4197-93aa-138c262fcbef,1,2026-01-19 14:53:02.365577+00:00,2026,150.89,affiliate,mobile,5.86,ORD-00243,False,fashion,2,145.03,0.0,75.445
BE,CUST-0084,19,14,0ebff3fc-c3b0-4536-aec1-2111778266e3,1,2026-01-19 14:44:02.380326+00:00,2026,321.89,seo,desktop,0.0,ORD-02294,False,sports,3,321.89,0.0,107.29666666666667
FR,CUST-0100,19,14,63d18caf-e1a5-42f0-9e19-57815f557f50,1,2026-01-19 14:39:04.831356+00:00,2026,155.08,email,mobile,0.0,ORD-01461,True,sports,4,155.08,0.0,38.77
BE,CUST-0492,19,14,d87cc094-3efa-43c1-a287-1fb804071f1b,1,2026-01-19 14:37:11.792531+00:00,2026,81.35,direct,tablet,0.0,ORD-00180,False,home,6,81.35,0.0,13.558333333333332
ES,CUST-0388,19,14,4ddd8a9a-88f2-471a-ae22-9e952dd3f400,1,2026-01-19 14:36:11.815328+00:00,2026,499.05,seo,mobile,0.0,ORD-01564,True,fashion,6,499.05,0.0,83.175
IT,CUST-0277,19,14,96043cd4-7add-4c29-866b-9d4e538cb2ab,1,2026-01-19 14:36:11.790954+00:00,2026,24.84,affiliate,desktop,0.0,ORD-04245,False,fashion,6,31.52,6.68,4.14
IT,CUST-0279,19,14,8316b32d-04e1-4fbf-a55a-b65115a3197f,1,2026-01-19 14:35:04.849874+00:00,2026,333.36,ads,mobile,16.44,ORD-04590,False,home,7,316.92,0.0,47.62285714285714
BE,CUST-0567,19,14,26059d90-c288-4241-81d1-a78dfca3adf6,1,2026-01-19 14:30:11.793703+00:00,2026,406.92,seo,tablet,0.0,ORD-02125,False,home,6,406.92,0.0,67.82000000000001
ES,CUST-0246,19,14,1ad8d007-e625-49d8-a733-809af1e40cdb,1,2026-01-19 14:30:02.449932+00:00,2026,455.43,ads,desktop,17.37,ORD-04664,False,beauty,6,438.06,0.0,75.905
BE,CUST-0307,19,14,b7c1156c-44af-44aa-9d04-52ff4812b77f,1,2026-01-19 14:28:11.822673+00:00,2026,438.14,email,desktop,0.0,ORD-02437,False,fashion,4,438.14,0.0,109.535
IT,CUST-0027,19,14,c417c855-4f64-4cd6-821d-0982ee6ffe8a,1,2026-01-19 14:28:02.427266+00:00,2026,124.69,affiliate,mobile,22.97,ORD-00153,False,beauty,6,101.72,0.0,20.781666666666666
