event_day,event_hour,event_month,event_year,order_basket_value,order_discount,order_n_items,order_order_total,order_shipping_fee,price_average_per_item,customer_country_DE,customer_country_ES,customer_country_FR,customer_country_IT,order_channel_affiliate,order_channel_direct,order_channel_email,order_channel_seo,order_device_mobile,order_device_tablet,order_main_category_electronics,order_main_category_fashion,order_main_category_home,order_main_category_sports,order_is_returned
0.875,0.0,0.0,0.0,-0.40313091311405913,0.0,0.0,-0.3835024832649536,0.0,-0.24213429055375335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.75,0.5,0.0,0.0,-0.4655010184773504,0.0,-0.2,-0.44552755241591346,0.0,-0.13597156782294448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.16666666666666666,0.0,0.0,-0.11311819507201719,0.0,0.2,-0.09509413784948229,0.0,-0.15554073330327794,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.125,-0.8333333333333334,0.0,0.0,0.2864558022189365,0.0,0.4,0.3022693854047774,0.0,-0.03753411448815104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.625,0.75,0.0,0.0,0.8580852625810388,0.0,0.0,0.8707365476961676,0.0,0.7986950097205847,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5625,-0.9166666666666666,0.0,0.0,0.12693226350128742,2.4999999999999996,-0.2,0.06502760897060185,0.0,0.5159091911079762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.0625,-0.6666666666666666,0.0,0.0,0.4501980085407339,0.0,0.2,0.4651057572672774,0.0,0.216364430197384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6875,0.16666666666666666,0.0,0.0,-0.7749113356012117,0.9889859475883024,0.4,-0.7532261879055228,0.0,-0.6214689104838675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.875,0.75,0.0,0.0,-0.7819838077611075,0.0,0.4,-0.7327431080400202,0.0,-0.6253599887363525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4375,-0.4166666666666667,0.0,0.0,0.8733882725176553,0.0,0.2,0.8859549002066816,0.0,0.49575750163194887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.8125,-0.3333333333333333,0.0,0.0,-0.7206476895556958,0.0,-0.6,-0.6731447491542505,0.0,0.28285408314335414,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.125,-0.25,0.0,0.0,0.5186479583923568,2.4999999999999996,0.8,0.43100842150723395,0.0,-0.12396838783355399,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.875,0.16666666666666666,0.0,0.0,0.03908471456784514,0.0,0.2,0.05626677360644109,0.0,-0.055055344046124055,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5,-0.3333333333333333,0.0,0.0,-0.750137003298419,0.0,0.4,-0.6985635109150549,0.0,-0.6078387591783795,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.5625,-0.25,0.0,0.0,0.9026707888288029,0.9540448157994684,-0.4,0.8892453548035495,0.0,2.127658227938112,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.75,0.16666666666666666,0.0,0.0,0.245220394362702,0.0,0.8,0.2612620949913111,0.0,-0.23679259102292977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,-0.6666666666666666,0.0,0.0,-0.9170225305801702,2.4999999999999996,0.8,-0.9608127422854263,0.0,-0.7163679856416937,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.125,0.08333333333333333,0.0,0.0,0.7749526950875272,1.800227876946449,-0.6,0.739324017233756,0.0,2.127658227938112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.875,0.3333333333333333,0.0,0.0,0.07151055183894613,0.0,0.6,0.0885132286557464,0.0,-0.24303635756717398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5625,0.0,0.0,0.0,-0.10575620650791515,0.0,-0.2,-0.0877728763714512,0.0,0.2598716911257532,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.875,0.6666666666666666,0.0,0.0,0.8257421442825681,0.0,-0.6,0.838572354011784,0.0,2.127658227938112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.1875,0.08333333333333333,0.0,0.0,-0.342663344121266,0.0,0.0,-0.3233694255071928,0.0,-0.19223291857890312,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5,0.0,0.0,0.0,0.6404930050768769,0.0,-0.6,0.6543480272696424,0.0,2.127658227938112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5,0.3333333333333333,0.0,0.0,0.15733148594294455,0.0,-0.2,0.1738593947620075,0.0,0.5493588111731971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.875,-0.9166666666666666,0.0,0.0,-0.4492467403554848,0.0,0.0,-0.4293631942088,0.0,-0.2801917664442855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5625,0.5833333333333334,0.0,0.0,-0.4660386917994479,0.844663881503988,-0.2,-0.46893091073613635,0.0,-0.13656319375607098,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6875,-0.6666666666666666,0.0,0.0,-0.9074271297550485,0.0,0.2,-0.8702841101890983,0.0,-0.6799488584890498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.625,0.5833333333333334,0.0,0.0,0.6720916526216746,1.1302696543866313,-0.6,0.6551706409188596,0.0,2.127658227938112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.75,0.16666666666666666,0.0,0.0,-0.8711962197429507,0.0,-0.2,-0.8390247915188533,0.0,-0.5823760892103643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.25,0.5,0.0,0.0,-0.6990580376991717,0.0,-0.4,-0.6777925162723263,0.0,-0.206193015116327,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.0625,0.75,0.0,0.0,0.44457311840186936,2.4999999999999996,0.4,0.37404242629895834,0.0,0.04945765252500538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5,-0.08333333333333333,0.0,0.0,0.6113759267109904,0.0,0.0,0.6253920268172051,0.0,0.5950960467725811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.25,0.75,0.0,0.0,1.0169470495176451,0.0,-0.4,1.0287194990282877,0.0,2.127658227938112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.8125,-0.08333333333333333,0.0,0.0,0.9591264876490234,0.0,0.0,0.971218804948021,0.0,0.8820801340260287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.9375,-0.9166666666666666,0.0,0.0,-0.3669000031019615,0.0,-0.4,-0.34747200542925016,0.0,0.3420394312995717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.5,0.0,0.0,0.5301458955879768,0.0,0.4,0.5446113664640979,0.0,0.09653742389571454,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,-0.9166666666666666,0.0,0.0,-0.040077342239409376,0.0,0.2,-0.02245735262362344,0.0,-0.10731866878476339,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.625,0.5833333333333334,0.0,0.0,-0.3657832969714516,0.0,-0.4,-0.3463614770028072,0.0,0.3438825736296962,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9375,0.25,0.0,0.0,-0.958588814326926,0.0,-0.4,-0.9067670255318712,0.0,-0.6345529455433928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.75,0.16666666666666666,0.0,0.0,-0.5243969269901667,0.0,-0.6,-0.5040976442401621,0.0,0.9306844799167173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.75,0.08333333333333333,0.0,0.0,0.9787308841624188,0.0,0.8,0.9907147484344634,0.0,0.06587527216926195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.25,0.8333333333333334,0.0,0.0,0.10571484702160013,0.0,0.2,0.12252830305086845,0.0,-0.011065680433820963,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.9375,0.5,0.0,0.0,0.36218502166203104,0.0,0.4,0.3775796649905914,0.0,0.004130004110093649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.75,-0.25,0.0,0.0,-0.22148004921778863,0.0,-0.4,-0.20285652589690592,0.0,0.5820575214002194,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8125,-0.3333333333333333,0.0,0.0,-0.4807213094413367,0.0,0.6,-0.4606636435615058,0.0,-0.5034557902848601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.6875,-0.5833333333333334,0.0,0.0,-0.5650946615243039,0.0,0.8,-0.5445702357816372,0.0,-0.5711522626136497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.625,0.8333333333333334,0.0,0.0,-0.19931136455285225,0.0,0.4,-0.18081048009789105,0.0,-0.3047897523561929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5,-0.75,0.0,0.0,0.3786874567017879,1.8670717812381314,-0.4,0.3434411985480869,0.0,1.5726441270459808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6875,0.5833333333333334,0.0,0.0,0.9971772150589889,0.0,0.4,1.009059032812002,0.0,0.35348511762120866,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0625,-0.16666666666666666,0.0,0.0,-0.9182633151696256,0.0,0.2,-0.8632096328058324,0.0,-0.6871029813111625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.125,-0.6666666666666666,0.0,0.0,-0.70096057406967,2.4999999999999996,0.4,-0.7895445805184523,0.0,-0.5807832501596395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.5625,0.0,0.0,0.0,0.3570978048452638,2.4999999999999996,0.6,0.2942489023249119,0.0,-0.10836019048242095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9375,-0.75,0.0,0.0,0.22462337017774253,0.0,-0.6,0.24077901512580857,0.0,2.127658227938112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.75,1.0,0.0,0.0,-0.4927155604727389,0.0,0.0,-0.472591541475152,0.0,-0.31606477735096644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.125,0.4166666666666667,0.0,0.0,0.6305253688749186,0.0,-0.4,0.644435532796578,0.0,1.9883068547544112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0625,0.25,0.0,0.0,0.9533775190512135,0.0,-0.2,0.9655016400859632,0.0,1.4252837600103534,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8125,-0.75,0.0,0.0,0.06782955755689517,2.4999999999999996,0.8,-0.020154034405815903,0.0,-0.30998923411463036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.1875,-0.25,0.0,0.0,0.10058627071851776,0.0,-0.2,0.11742809842572317,0.0,0.4869195203847847,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9375,0.6666666666666666,0.0,0.0,-0.8020017991376547,0.0,0.6,-0.7457404036976484,0.0,-0.6549640402362521,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.125,-0.6666666666666666,0.0,0.0,-0.02138285442494799,0.0,0.4,-0.0038662841513197716,0.0,-0.20689841526736225,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0625,-0.08333333333333333,0.0,0.0,-0.19476182105818246,0.0,-0.6,-0.17628610502719771,0.0,2.0188210999975826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.375,-0.9166666666666666,0.0,0.0,0.9343935148325457,0.0,0.6,0.9466226568364334,0.0,0.16387875813003125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.125,0.3333333333333333,0.0,0.0,0.6958319977665877,0.0,-0.4,0.709380880402258,0.0,2.096096548801317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.75,0.9166666666666666,0.0,0.0,0.5833755544756134,0.0,0.6,0.5975465547912102,0.0,-0.0016529768516195878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5,0.0,0.0,0.0,-0.6390040635695304,0.0,0.6,-0.6180707653391739,0.0,-0.5780981786169891,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.0625,0.5,0.0,0.0,0.11866036623825144,0.0,0.2,0.1354022066611141,0.0,-0.0025189611845032843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.4375,-0.5833333333333334,0.0,0.0,-0.36710680053353734,0.0,0.8,-0.3476776588415543,0.0,-0.48945668544415316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.125,0.4166666666666667,0.0,0.0,-0.8282237134614788,2.410938093429548,0.0,-0.8346238084955425,0.0,-0.5929457140541025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.25,-0.8333333333333334,0.0,0.0,-0.7130789035600178,0.0,-0.2,-0.6760238969265098,0.0,-0.4083925551840511,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.25,0.08333333333333333,0.0,0.0,-0.19670571691499592,0.0,0.0,-0.1782192471028576,0.0,-0.07178015407873461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6875,-0.9166666666666666,0.0,0.0,-0.04987954049610705,0.0,0.2,-0.03220532436684461,0.0,-0.11379014629942244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.75,0.0,0.0,0.0,0.2569251289898981,2.4999999999999996,-0.6,0.1733246958900165,0.0,2.127658227938112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6875,-0.9166666666666666,0.0,0.0,0.599381675679588,0.0,0.4,0.6134641289035587,0.0,0.13462903205161936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.625,0.08333333333333333,0.0,0.0,0.33410193045402375,0.0,0.8,0.34965193159967506,0.0,-0.20011747187999093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.125,-0.5833333333333334,0.0,0.0,-0.9444438700071345,0.0,0.2,-0.9017902129541084,0.0,-0.7043875604958849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.375,0.16666666666666666,0.0,0.0,-0.5667076814905958,0.0,0.0,-0.5461743323976104,0.0,-0.3771274001026812,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.5625,-0.3333333333333333,0.0,0.0,-0.43857599288616833,0.0,-0.2,-0.41875147813390096,0.0,-0.10634476147946305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.25,-0.75,0.0,0.0,0.15319553731142657,0.0,0.6,0.16974632651592264,0.0,-0.2045156580751556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9375,-0.9166666666666666,0.0,0.0,-0.3895650016026801,0.0,0.0,-0.3700116194177952,0.0,-0.23093890751151608,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5625,-0.25,0.0,0.0,-0.8555623339158127,0.0,-0.6,-0.8048040637114272,0.0,-0.16250371543930353,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.25,-0.5,0.0,0.0,-0.738432268671223,2.4999999999999996,0.0,-0.8108091433507111,0.0,-0.518844565930026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4375,-0.08333333333333333,0.0,0.0,-0.6296568196622998,0.0,-0.4,-0.608775231103022,0.0,-0.09164513252563118,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.125,0.75,0.0,0.0,0.531800275040584,2.4999999999999996,-0.6,0.45910067762799356,0.0,2.127658227938112,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.1875,0.16666666666666666,0.0,0.0,0.08503510386401014,2.4999999999999996,0.2,0.007979352397404644,0.0,-0.02471858658289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.25,0.0,0.0,0.2545262787836175,2.4999999999999996,-0.4,0.15966930931301476,0.0,1.3677140057484423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5,0.16666666666666666,0.0,0.0,-0.4689752153278256,0.0,-0.4,-0.44898252974262476,0.0,0.17356256942005022,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.75,0.0,0.0,0.0,0.6371842461716627,2.398784656285606,0.4,0.5861122250670945,0.0,0.15542695908536916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.8125,0.5833333333333334,0.0,0.0,-0.798403523828234,2.173946069122674,-0.4,-0.8073952967064607,0.0,-0.3701644179666556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5,1.0,0.0,0.0,-0.18442194947938748,2.4999999999999996,-0.4,-0.266197776886613,0.0,0.6432225409480521,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.4375,-0.6666666666666666,0.0,0.0,0.6431400122010485,0.0,0.8,0.6569803909471369,0.0,-0.07259932844767873,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,0.16666666666666666,0.0,0.0,-0.8492343325095901,0.0,0.2,-0.8076009501187649,0.0,-0.6415295805855675,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.0625,1.0,0.0,0.0,-0.8640823880967398,0.0,-0.2,-0.8335955414340214,0.0,-0.5745484230182308,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9375,0.5,0.0,0.0,0.2800037223537684,0.0,-0.4,0.29585299894088496,0.0,1.4097649566875776,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8125,-0.9166666666666666,0.0,0.0,-0.09851829640275865,0.0,0.2,-0.08057500694080268,0.0,-0.14590178156203462,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.4375,-0.16666666666666666,0.0,0.0,-0.6269270935654978,0.0,-0.6,-0.6060606060606062,0.0,0.5922289364812763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5,-0.5,0.0,0.0,0.1220932036024113,1.019369540448158,0.0,0.11121736537413505,0.0,0.19131134741384095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.125,-0.6666666666666666,0.0,0.0,0.028331248125898253,1.5404481579946832,0.6,0.0038662841513197716,0.0,-0.26339869188092957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.25,-0.6666666666666666,0.0,0.0,-0.7086120790379783,0.0,-0.2,-0.6660702717709843,0.0,-0.403477508970386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.875,0.08333333333333333,0.0,0.0,0.02345082874070699,0.0,-0.4,0.04071937563624015,0.0,0.9863200724741767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.625,-0.25,0.0,0.0,0.5997125515701096,2.4999999999999996,-0.4,0.5401281220758655,0.0,1.9374497793491265,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.25,-0.75,0.0,0.0,0.9060209072203325,0.0,-0.4,0.9184070086682914,0.0,2.127658227938112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8125,0.3333333333333333,0.0,0.0,0.1828916484857258,2.4999999999999996,-0.2,0.11347955290948154,0.0,0.5774837978402809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9375,0.6666666666666666,0.0,0.0,0.8798403523828233,0.0,0.6,0.892371286670574,0.0,0.13815278211485546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.6875,0.3333333333333333,0.0,0.0,0.39696834965309724,0.0,0.0,0.41217056894016507,0.0,0.418154383080636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6875,-0.8333333333333334,0.0,0.0,-0.7864506322831469,0.0,0.4,-0.735498863764897,0.0,-0.627817511843185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9375,0.3333333333333333,0.0,0.0,0.6189860721929834,0.0,0.4,0.6329600723900011,0.0,0.1454148279093846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.875,-0.8333333333333334,0.0,0.0,-0.13793388686112515,0.0,-0.4,-0.11977254732599153,0.0,0.7199518735058246,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.1875,-0.3333333333333333,0.0,0.0,0.8147405209227301,0.0,-0.2,0.8276315924771981,0.0,1.2727352886380798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0625,-0.08333333333333333,0.0,0.0,0.19769834458656016,0.0,-0.2,0.21400294084379584,0.0,0.5937762658448374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.875,-0.4166666666666667,0.0,0.0,0.7539420760394155,0.0,-0.6,0.7671694892597505,0.0,2.127658227938112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9375,-0.16666666666666666,0.0,0.0,0.08619316948083507,2.4999999999999996,0.0,0.027393034518925243,0.0,0.16168454107035943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.1875,0.5833333333333334,0.0,0.0,-0.1911635457487618,0.0,-0.4,-0.17270773565310385,0.0,0.6320954224365603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.3125,-0.4166666666666667,0.0,0.0,-0.9065172210561145,0.0,0.2,-0.8640322464550493,0.0,-0.6793481306184909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9375,-0.4166666666666667,0.0,0.0,-0.715643191711559,0.48309912647170533,0.4,-0.6912422494370238,0.0,-0.5888612196311724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
